Currency,Selling TT/OD,Buying TT,Buying OD,Selling Notes,Buying Notes,Date
1 Australian Dollar,2.8220,2.7080,2.6920,2.9410,2.6280,2025-01-27
1 Brunei Dollar,3.3060,3.2100,3.2020,3.4440,3.1880,2025-01-27
1 Canadian Dollar,3.0960,3.0130,3.0010,3.1700,2.9030,2025-01-27
1 Euro,4.6730,4.5230,4.5030,4.6800,4.3710,2025-01-27
1 New Zealand Dollar,2.5470,2.4550,2.4390,2.7770,2.3520,2025-01-27
1 Papua N Guinea Kina,N/A,N/A,N/A,N/A,N/A,2025-01-27
1 Singapore Dollar,3.3060,3.2100,3.2020,3.4440,3.1880,2025-01-27
1 Sterling Pound,5.5340,5.3580,5.3380,5.6510,5.2000,2025-01-27
1 Swiss Franc,4.9290,4.7220,4.7070,4.9530,4.5320,2025-01-27
100 Bangladesh Taka,3.7270,3.4860,3.2860,N/A,N/A,2025-01-27
100 Danish Krone,64.1900,59.0800,58.8800,N/A,N/A,2025-01-27
100 Hongkong Dollar,57.8000,54.9400,54.7400,57.9200,50.5600,2025-01-27
100 Indian Rupee,5.2500,4.9300,4.7300,N/A,N/A,2025-01-27
100 Indonesian Rupiah,0.0285,0.0258,0.0208,0.0305,0.0230,2025-01-27
100 Japanese Yen,2.8680,2.7770,2.7670,3.1500,2.6200,2025-01-27
100 Norwegian Krone,40.5300,37.2900,37.0900,44.6100,28.6800,2025-01-27
100 Pakistan Rupee,1.6200,1.5200,1.3200,2.4300,1.4000,2025-01-27
100 Philippine Peso,7.7500,7.3100,7.1100,7.7600,7.2900,2025-01-27
100 Saudi Riyal,120.0900,114.0000,113.8000,119.1200,103.9000,2025-01-27
100 South Africa Rand,24.8400,22.4300,22.2300,33.2900,22.2200,2025-01-27
100 Sri Lanka Rupee,1.5300,1.4100,1.2100,1.5200,0.7200,2025-01-27
100 Swedish Krona,41.9600,38.2100,38.0100,N/A,N/A,2025-01-27
100 Thai Baht,13.8200,12.2600,11.8600,13.7300,11.6200,2025-01-27
1 US Dollar,4.4395,4.3065,4.2965,4.5800,4.2980,2025-01-27
100 UAE Dirham,122.7100,116.3700,116.1700,122.3600,115.9400,2025-01-27
100 Qatar Riyal,123.5600,117.3000,117.1000,N/A,N/A,2025-01-27
100 New Taiwan Dollar,N/A,N/A,N/A,N/A,N/A,2025-01-27
100 Chinese Renminbi,61.9100,59.2900,N/A,N/A,N/A,2025-01-27
