Currency,Selling TT/OD,Buying TT,Buying OD,Selling Notes,Buying Notes,Date
1 AUSTRALIAN DOLLAR,3.0080,2.8890,2.8730,3.0150,2.8020,2024-08-29
1 BRUNEI DOLLAR,3.3780,3.2800,3.2720,3.4440,3.2580,2024-08-29
1 CANADIAN DOLLAR,3.2660,3.1790,3.1670,3.2950,3.0620,2024-08-29
1 EURO,4.9080,4.7500,4.7300,4.9150,4.5900,2024-08-29
1 NEW ZEALAND DOLLAR,2.7670,2.6660,2.6500,2.7780,2.5550,2024-08-29
1 P NEW GUINEA KINA,N/A,N/A,N/A,N/A,N/A,2024-08-29
1 SINGAPORE DOLLAR,3.3780,3.2800,3.2720,3.4440,3.2580,2024-08-29
1 POUND STERLING,5.8210,5.6380,5.6180,5.9170,5.4460,2024-08-29
1 SWISS FRANC,5.2670,5.0450,5.0300,5.2730,4.8250,2024-08-29
100 BANGLADESH TAKA,3.7690,3.5090,3.3090,N/A,N/A,2024-08-29
100 DANISH KRONER,67.4500,62.0600,61.8600,N/A,N/A,2024-08-29
100 HONGKONG DOLLAR,57.0600,54.2100,54.0100,57.1700,50.5600,2024-08-29
100 INDIAN RUPEE,5.3300,5.0100,4.8100,N/A,N/A,2024-08-29
100 INDONESIAN RUPIAH,0.0295,0.0267,0.0217,0.0305,0.0240,2024-08-29
100 JAPANESE YEN,3.0530,2.9550,2.9450,3.1500,2.7900,2024-08-29
100 NORWEGIAN KRONER,43.0800,39.6200,39.4200,44.6100,28.6800,2024-08-29
100 PAKISTAN RUPEE,1.6100,1.5100,1.3100,2.4300,1.4000,2024-08-29
100 PHILIPPINES PESO,7.9400,7.4800,7.2800,7.9500,7.4700,2024-08-29
100 SAUDI ARABIAN RIYAL,118.6300,112.6200,112.4200,117.6600,103.9000,2024-08-29
100 SOUTH AFRICAN RAND,25.6000,23.1300,22.9300,33.2900,22.7900,2024-08-29
100 SRI LANKA RUPEE,1.5000,1.3800,1.1800,1.5200,0.7200,2024-08-29
100 SWEDISH KRONER,44.6100,40.6300,40.4300,N/A,N/A,2024-08-29
100 THAILAND BAHT,13.5200,12.0000,11.6000,13.4300,11.3700,2024-08-29
1 US DOLLAR,4.4045,4.2705,4.2605,4.5800,4.2470,2024-08-29
100 ARAB EMIRATES DIRHAM,121.2800,115.0000,114.8000,120.9400,114.6200,2024-08-29
100 QATAR RIYAL,122.1300,115.9400,115.7400,N/A,N/A,2024-08-29
100 NEW TAIWAN DOLLAR,14.8000,N/A,N/A,14.1600,12.7000,2024-08-29
100 CHINESE RENMINBI,62.2100,59.5800,N/A,N/A,N/A,2024-08-29
