Currency,Selling TT/OD,Buying TT,Buying OD,Selling Notes,Buying Notes,Date
1 AUSTRALIAN DOLLAR,3.0530,2.9330,2.9170,3.0600,2.8440,2024-08-01
1 BRUNEI DOLLAR,3.4710,3.3720,3.3640,3.4720,3.2770,2024-08-01
1 CANADIAN DOLLAR,3.3560,3.2660,3.2540,3.3860,3.1170,2024-08-01
1 EURO,5.0300,4.8690,4.8490,5.0130,4.5620,2024-08-01
1 NEW ZEALAND DOLLAR,2.7740,2.6730,2.6570,2.7850,2.5620,2024-08-01
1 P NEW GUINEA KINA,N/A,N/A,N/A,N/A,N/A,2024-08-01
1 SINGAPORE DOLLAR,3.4710,3.3720,3.3640,3.4720,3.2770,2024-08-01
1 POUND STERLING,5.9700,5.7840,5.7640,6.0100,5.3220,2024-08-01
1 SWISS FRANC,5.3220,5.0980,5.0830,5.3270,4.8750,2024-08-01
100 BANGLADESH TAKA,4.0310,3.7530,3.5530,N/A,N/A,2024-08-01
100 DANISH KRONER,69.1000,63.6000,63.4000,N/A,N/A,2024-08-01
100 HONGKONG DOLLAR,60.0200,57.0400,56.8400,60.1300,50.5600,2024-08-01
100 INDIAN RUPEE,5.6300,5.2900,5.0900,N/A,N/A,2024-08-01
100 INDONESIAN RUPIAH,0.0295,0.0267,0.0217,0.0305,0.0240,2024-08-01
100 JAPANESE YEN,3.1030,3.0040,2.9940,3.2600,2.8400,2024-08-01
100 NORWEGIAN KRONER,43.7100,40.1800,39.9800,44.6100,28.6800,2024-08-01
100 PAKISTAN RUPEE,1.7000,1.5900,1.3900,2.4300,1.4000,2024-08-01
100 PHILIPPINES PESO,8.0700,7.6000,7.4000,8.0700,7.5900,2024-08-01
100 SAUDI ARABIAN RIYAL,125.0400,118.7000,118.5000,124.0000,103.9000,2024-08-01
100 SOUTH AFRICAN RAND,26.4100,23.8500,23.6500,33.2900,23.1000,2024-08-01
100 SRI LANKA RUPEE,1.5800,1.4500,1.2500,1.5400,0.7200,2024-08-01
100 SWEDISH KRONER,44.7200,40.7500,40.5500,N/A,N/A,2024-08-01
100 THAILAND BAHT,13.6500,12.1200,11.7200,13.5600,11.4800,2024-08-01
1 US DOLLAR,4.6380,4.5040,4.4940,4.6450,4.4780,2024-08-01
100 ARAB EMIRATES DIRHAM,127.7900,121.1900,120.9900,127.4300,115.9400,2024-08-01
100 QATAR RIYAL,128.6200,122.1000,121.9000,N/A,N/A,2024-08-01
100 NEW TAIWAN DOLLAR,15.2000,N/A,N/A,14.3400,12.7800,2024-08-01
100 CHINESE RENMINBI,64.7000,61.9700,N/A,N/A,N/A,2024-08-01
