Currency,Selling TT/OD,Buying TT,Buying OD,Selling Notes,Buying Notes,Date
1 AUSTRALIAN DOLLAR,2.9670,2.8480,2.8320,2.9740,2.7630,2024-09-13
1 BRUNEI DOLLAR,3.3720,3.2720,3.2640,3.4440,3.2510,2024-09-13
1 CANADIAN DOLLAR,3.2280,3.1390,3.1270,3.2570,3.0260,2024-09-13
1 EURO,4.8670,4.7070,4.6870,4.8740,4.5500,2024-09-13
1 NEW ZEALAND DOLLAR,2.7250,2.6230,2.6070,2.7770,2.5140,2024-09-13
1 P NEW GUINEA KINA,N/A,N/A,N/A,N/A,N/A,2024-09-13
1 SINGAPORE DOLLAR,3.3720,3.2720,3.2640,3.4440,3.2510,2024-09-13
1 POUND STERLING,5.7700,5.5830,5.5630,5.8640,5.3950,2024-09-13
1 SWISS FRANC,5.1960,4.9720,4.9570,5.2010,4.7570,2024-09-13
100 BANGLADESH TAKA,3.7460,3.4860,3.2860,N/A,N/A,2024-09-13
100 DANISH KRONER,66.8400,61.4800,61.2800,N/A,N/A,2024-09-13
100 HONGKONG DOLLAR,56.8200,53.9700,53.7700,56.9300,50.5600,2024-09-13
100 INDIAN RUPEE,5.3100,4.9800,4.7800,N/A,N/A,2024-09-13
100 INDONESIAN RUPIAH,0.0294,0.0266,0.0216,0.0305,0.0240,2024-09-13
100 JAPANESE YEN,3.1060,3.0060,2.9960,3.1500,2.8400,2024-09-13
100 NORWEGIAN KRONER,42.0500,38.6800,38.4800,44.6100,28.6800,2024-09-13
100 PAKISTAN RUPEE,1.6000,1.5000,1.3000,2.4300,1.4000,2024-09-13
100 PHILIPPINES PESO,7.9200,7.4600,7.2600,7.9300,7.4500,2024-09-13
100 SAUDI ARABIAN RIYAL,118.1200,112.1400,111.9400,117.1800,103.9000,2024-09-13
100 SOUTH AFRICAN RAND,25.6300,23.1300,22.9300,33.2900,22.7900,2024-09-13
100 SRI LANKA RUPEE,1.4900,1.3700,1.1700,1.5200,0.7200,2024-09-13
100 SWEDISH KRONER,44.0600,40.1000,39.9000,N/A,N/A,2024-09-13
100 THAILAND BAHT,13.7300,12.1700,11.7700,13.6400,11.5400,2024-09-13
1 US DOLLAR,4.3870,4.2510,4.2410,4.5800,4.2290,2024-09-13
100 ARAB EMIRATES DIRHAM,120.7900,114.4800,114.2800,120.4500,114.1200,2024-09-13
100 QATAR RIYAL,121.5900,115.4300,115.2300,N/A,N/A,2024-09-13
100 NEW TAIWAN DOLLAR,N/A,N/A,N/A,14.1600,12.6000,2024-09-13
100 CHINESE RENMINBI,62.0300,59.3800,N/A,N/A,N/A,2024-09-13
