Currency,Selling TT/OD,Buying TT,Buying OD,Selling Notes,Buying Notes,Date
1 AUSTRALIAN DOLLAR,2.9630,2.8440,2.8280,2.9690,2.7590,2024-09-10
1 BRUNEI DOLLAR,3.3910,3.2920,3.2840,3.4440,3.2700,2024-09-10
1 CANADIAN DOLLAR,3.2630,3.1750,3.1630,3.2920,3.0590,2024-09-10
1 EURO,4.8970,4.7370,4.7170,4.9040,4.5800,2024-09-10
1 NEW ZEALAND DOLLAR,2.7300,2.6300,2.6140,2.7770,2.5200,2024-09-10
1 P NEW GUINEA KINA,N/A,N/A,N/A,N/A,N/A,2024-09-10
1 SINGAPORE DOLLAR,3.3910,3.2920,3.2840,3.4440,3.2700,2024-09-10
1 POUND STERLING,5.7970,5.6130,5.5930,5.8920,5.4220,2024-09-10
1 SWISS FRANC,5.2540,5.0300,5.0150,5.2590,4.8110,2024-09-10
100 BANGLADESH TAKA,3.7880,3.5250,3.3250,N/A,N/A,2024-09-10
100 DANISH KRONER,67.2700,61.8800,61.6800,N/A,N/A,2024-09-10
100 HONGKONG DOLLAR,57.4700,54.5900,54.3900,57.5800,50.5600,2024-09-10
100 INDIAN RUPEE,5.3700,5.0400,4.8400,N/A,N/A,2024-09-10
100 INDONESIAN RUPIAH,0.0297,0.0269,0.0219,0.0305,0.0240,2024-09-10
100 JAPANESE YEN,3.0990,2.9990,2.9890,3.1500,2.8300,2024-09-10
100 NORWEGIAN KRONER,41.9000,38.5300,38.3300,44.6100,28.6800,2024-09-10
100 PAKISTAN RUPEE,1.6200,1.5100,1.3100,2.4300,1.4000,2024-09-10
100 PHILIPPINES PESO,7.9900,7.5300,7.3300,8.0000,7.5100,2024-09-10
100 SAUDI ARABIAN RIYAL,119.4200,113.3700,113.1700,118.4600,103.9000,2024-09-10
100 SOUTH AFRICAN RAND,25.6700,23.1800,22.9800,33.2900,22.8400,2024-09-10
100 SRI LANKA RUPEE,1.5100,1.3900,1.1900,1.5200,0.7200,2024-09-10
100 SWEDISH KRONER,44.0200,40.0700,39.8700,N/A,N/A,2024-09-10
100 THAILAND BAHT,13.6500,12.1100,11.7100,13.5600,11.4800,2024-09-10
1 US DOLLAR,4.4350,4.2990,4.2890,4.5800,4.2760,2024-09-10
100 ARAB EMIRATES DIRHAM,122.1300,115.7600,115.5600,121.7900,115.3900,2024-09-10
100 QATAR RIYAL,122.9700,116.7300,116.5300,N/A,N/A,2024-09-10
100 NEW TAIWAN DOLLAR,N/A,N/A,N/A,14.1600,12.7300,2024-09-10
100 CHINESE RENMINBI,62.7500,60.0700,N/A,N/A,N/A,2024-09-10
