Currency,Selling TT/OD,Buying TT,Buying OD,Selling Notes,Buying Notes,Date
1 Australian Dollar,2.8530,2.7380,2.7220,2.9410,2.6570,2025-01-17
1 Brunei Dollar,3.3420,3.2430,3.2350,3.4440,3.2220,2025-01-17
1 Canadian Dollar,3.1690,3.0840,3.0720,3.1980,2.9710,2025-01-17
1 Euro,4.7140,4.5600,4.5400,4.7210,4.4080,2025-01-17
1 New Zealand Dollar,2.5730,2.4790,2.4630,2.7770,2.3760,2025-01-17
1 Papua N Guinea Kina,N/A,N/A,N/A,N/A,N/A,2025-01-17
1 Singapore Dollar,3.3420,3.2430,3.2350,3.4440,3.2220,2025-01-17
1 Sterling Pound,5.5990,5.4200,5.4000,5.6900,5.2360,2025-01-17
1 Swiss Franc,5.0500,4.8350,4.8200,5.0550,4.6250,2025-01-17
100 Bangladesh Taka,3.8380,3.5730,3.3730,N/A,N/A,2025-01-17
100 Danish Krone,64.7700,59.5800,59.3800,N/A,N/A,2025-01-17
100 Hongkong Dollar,59.2900,56.3200,56.1200,59.4000,50.5600,2025-01-17
100 Indian Rupee,5.3700,5.0300,4.8300,N/A,N/A,2025-01-17
100 Indonesian Rupiah,0.0289,0.0261,0.0211,0.0305,0.0230,2025-01-17
100 Japanese Yen,2.9480,2.8530,2.8430,3.1500,2.6900,2025-01-17
100 Norwegian Krone,41.3000,37.9700,37.7700,44.6100,28.6800,2025-01-17
100 Pakistan Rupee,1.6700,1.5600,1.3600,2.4300,1.4000,2025-01-17
100 Philippine Peso,7.9200,7.4600,7.2600,7.9200,7.4400,2025-01-17
100 Saudi Riyal,123.0900,116.8500,116.6500,122.1000,103.9000,2025-01-17
100 South Africa Rand,25.1700,22.7200,22.5200,33.2900,22.3900,2025-01-17
100 Sri Lanka Rupee,1.5800,1.4600,1.2600,1.5500,0.7200,2025-01-17
100 Swedish Krona,42.2600,38.4800,38.2800,N/A,N/A,2025-01-17
100 Thai Baht,13.8100,12.2300,11.8300,13.7200,11.6000,2025-01-17
1 US Dollar,4.5680,4.4320,4.4220,4.6140,4.4080,2025-01-17
100 UAE Dirham,125.8300,119.2900,119.0900,125.4800,115.9400,2025-01-17
100 Qatar Riyal,126.6700,120.2500,120.0500,N/A,N/A,2025-01-17
100 New Taiwan Dollar,14.9000,N/A,N/A,14.1600,12.7800,2025-01-17
100 Chinese Renminbi,62.7300,60.0700,N/A,N/A,N/A,2025-01-17
