Currency,Selling TT/OD,Buying TT,Buying OD,Selling Notes,Buying Notes,Date
1 AUSTRALIAN DOLLAR,2.9490,2.8300,2.8140,2.9560,2.7460,2024-10-24
1 BRUNEI DOLLAR,3.3400,3.2400,3.2320,3.4440,3.2200,2024-10-24
1 CANADIAN DOLLAR,3.1910,3.1040,3.0920,3.2190,2.9910,2024-10-24
1 EURO,4.7720,4.6150,4.5950,4.7790,4.4620,2024-10-24
1 NEW ZEALAND DOLLAR,2.6640,2.5650,2.5490,2.7770,2.4590,2024-10-24
1 P NEW GUINEA KINA,N/A,N/A,N/A,N/A,N/A,2024-10-24
1 SINGAPORE DOLLAR,3.3400,3.2400,3.2320,3.4440,3.2200,2024-10-24
1 POUND STERLING,5.7170,5.5310,5.5110,5.8110,5.3450,2024-10-24
1 SWISS FRANC,5.1340,4.9140,4.8990,5.1390,4.7010,2024-10-24
100 BANGLADESH TAKA,3.7750,3.5120,3.3120,N/A,N/A,2024-10-24
100 DANISH KRONER,65.5800,60.3100,60.1100,N/A,N/A,2024-10-24
100 HONGKONG DOLLAR,57.4800,54.5800,54.3800,57.5900,50.5600,2024-10-24
100 INDIAN RUPEE,5.3400,5.0100,4.8100,N/A,N/A,2024-10-24
100 INDONESIAN RUPIAH,0.0293,0.0265,0.0215,0.0305,0.0240,2024-10-24
100 JAPANESE YEN,2.9010,2.8060,2.7960,3.1500,2.6500,2024-10-24
100 NORWEGIAN KRONER,41.3300,37.9700,37.7700,44.6100,28.6800,2024-10-24
100 PAKISTAN RUPEE,1.6200,1.5200,1.3200,2.4300,1.4000,2024-10-24
100 PHILIPPINES PESO,7.7300,7.2800,7.0800,7.7400,7.2700,2024-10-24
100 SAUDI ARABIAN RIYAL,118.9200,112.9000,112.7000,117.9900,103.9000,2024-10-24
100 SOUTH AFRICAN RAND,25.7500,23.2400,23.0400,33.2900,22.9000,2024-10-24
100 SRI LANKA RUPEE,1.5500,1.4200,1.2200,1.5200,0.7200,2024-10-24
100 SWEDISH KRONER,43.0300,39.1500,38.9500,N/A,N/A,2024-10-24
100 THAILAND BAHT,13.6400,12.1000,11.7000,13.5500,11.4600,2024-10-24
1 US DOLLAR,4.4200,4.2830,4.2730,4.5800,4.2610,2024-10-24
100 ARAB EMIRATES DIRHAM,121.7100,115.3300,115.1300,121.3700,114.9800,2024-10-24
100 QATAR RIYAL,122.5000,116.2900,116.0900,N/A,N/A,2024-10-24
100 NEW TAIWAN DOLLAR,14.8000,N/A,N/A,14.1600,12.7000,2024-10-24
100 CHINESE RENMINBI,62.4300,59.7500,N/A,N/A,N/A,2024-10-24
