Currency,Selling TT/OD,Buying TT,Buying OD,Selling Notes,Buying Notes,Date
1 Australian Dollar,2.8630,2.7470,2.7310,2.9410,2.6660,2025-03-13
1 Brunei Dollar,3.3750,3.2740,3.2660,3.4440,3.2530,2025-03-13
1 Canadian Dollar,3.1270,3.0420,3.0300,3.1700,2.9320,2025-03-13
1 Euro,4.9020,4.7430,4.7230,4.9100,4.5850,2025-03-13
1 New Zealand Dollar,2.5910,2.4950,2.4790,2.7770,2.3920,2025-03-13
1 Papua N Guinea Kina,N/A,N/A,N/A,N/A,N/A,2025-03-13
1 Singapore Dollar,3.3750,3.2740,3.2660,3.4440,3.2530,2025-03-13
1 Sterling Pound,5.8390,5.6510,5.6310,5.9350,5.4600,2025-03-13
1 Swiss Franc,5.1360,4.9150,4.9000,5.1420,4.7030,2025-03-13
100 Bangladesh Taka,3.7790,3.5170,3.3170,N/A,N/A,2025-03-13
100 Danish Krone,67.3700,61.9700,61.7700,N/A,N/A,2025-03-13
100 Hongkong Dollar,58.5100,55.5800,55.3800,58.6200,50.5600,2025-03-13
100 Indian Rupee,5.2500,4.9200,4.7200,N/A,N/A,2025-03-13
100 Indonesian Rupiah,0.0283,0.0256,0.0206,0.0305,0.0230,2025-03-13
100 Japanese Yen,3.0360,2.9380,2.9280,3.1500,2.7800,2025-03-13
100 Norwegian Krone,43.4300,39.9200,39.7200,44.6100,28.6800,2025-03-13
100 Pakistan Rupee,1.6300,1.5300,1.3300,2.4300,1.4000,2025-03-13
100 Philippine Peso,7.9500,7.4900,7.2900,7.9600,7.4800,2025-03-13
100 Saudi Riyal,121.2300,115.0800,114.8800,120.2900,103.9000,2025-03-13
100 South Africa Rand,25.4500,22.9700,22.7700,33.2900,22.6300,2025-03-13
100 Sri Lanka Rupee,1.5600,1.4400,1.2400,1.5300,0.7200,2025-03-13
100 Swedish Krona,46.0100,41.8500,41.6500,N/A,N/A,2025-03-13
100 Thai Baht,13.9000,12.3300,11.9300,13.8100,11.6900,2025-03-13
1 US Dollar,4.4980,4.3620,4.3520,4.5800,4.3390,2025-03-13
100 UAE Dirham,123.8900,117.4400,117.2400,123.5400,115.9400,2025-03-13
100 Qatar Riyal,124.7500,118.4200,118.2200,N/A,N/A,2025-03-13
100 New Taiwan Dollar,14.7000,N/A,N/A,14.1600,12.6000,2025-03-13
100 Chinese Renminbi,62.5600,59.9000,N/A,N/A,N/A,2025-03-13
