Currency,Selling TT/OD,Buying TT,Buying OD,Selling Notes,Buying Notes,Date
1 Australian Dollar,2.8550,2.7400,2.7240,2.9410,2.6590,2025-03-06
1 Brunei Dollar,3.3640,3.2670,3.2590,3.4440,3.2440,2025-03-06
1 Canadian Dollar,3.1210,3.0370,3.0250,3.1700,2.9260,2025-03-06
1 Euro,4.8450,4.6890,4.6690,4.8520,4.5320,2025-03-06
1 New Zealand Dollar,2.5760,2.4810,2.4650,2.7770,2.3780,2025-03-06
1 Papua N Guinea Kina,N/A,N/A,N/A,N/A,N/A,2025-03-06
1 Singapore Dollar,3.3640,3.2670,3.2590,3.4440,3.2440,2025-03-06
1 Sterling Pound,5.7870,5.6040,5.5840,5.8820,5.4130,2025-03-06
1 Swiss Franc,5.0650,4.8490,4.8340,5.0700,4.6380,2025-03-06
100 Bangladesh Taka,3.7650,3.5060,3.3060,N/A,N/A,2025-03-06
100 Danish Krone,66.5800,61.2800,61.0800,N/A,N/A,2025-03-06
100 Hongkong Dollar,58.2800,55.3800,55.1800,58.3900,50.5600,2025-03-06
100 Indian Rupee,5.2400,4.9200,4.7200,N/A,N/A,2025-03-06
100 Indonesian Rupiah,0.0284,0.0257,0.0207,0.0305,0.0230,2025-03-06
100 Japanese Yen,3.0070,2.9110,2.9010,3.1500,2.7500,2025-03-06
100 Norwegian Krone,42.1900,38.8000,38.6000,44.6100,28.6800,2025-03-06
100 Pakistan Rupee,1.6300,1.5300,1.3300,2.4300,1.4000,2025-03-06
100 Philippine Peso,7.9400,7.4800,7.2800,7.9500,7.4600,2025-03-06
100 Saudi Riyal,120.8100,114.6900,114.4900,119.8200,103.9000,2025-03-06
100 South Africa Rand,25.3800,22.9200,22.7200,33.2900,22.5800,2025-03-06
100 Sri Lanka Rupee,1.5600,1.4300,1.2300,1.5200,0.7200,2025-03-06
100 Swedish Krona,45.3700,41.3200,41.1200,N/A,N/A,2025-03-06
100 Thai Baht,13.9200,12.3500,11.9500,13.8300,11.7000,2025-03-06
1 US Dollar,4.4820,4.3480,4.3380,4.5800,4.3240,2025-03-06
100 UAE Dirham,123.4600,117.0600,116.8600,123.1100,115.9400,2025-03-06
100 Qatar Riyal,124.3200,118.0200,117.8200,N/A,N/A,2025-03-06
100 New Taiwan Dollar,14.7000,N/A,N/A,14.1600,12.6000,2025-03-06
100 Chinese Renminbi,62.2200,59.5900,N/A,N/A,N/A,2025-03-06
