Currency,Selling TT/OD,Buying TT,Buying OD,Selling Notes,Buying Notes,Date
1 Australian Dollar,2.8340,2.7210,2.7050,2.9410,2.6400,2025-03-04
1 Brunei Dollar,3.3660,3.2690,3.2610,3.4440,3.2460,2025-03-04
1 Canadian Dollar,3.1250,3.0410,3.0290,3.1700,2.9300,2025-03-04
1 Euro,4.7600,4.6070,4.5870,4.7670,4.4520,2025-03-04
1 New Zealand Dollar,2.5530,2.4600,2.4440,2.7770,2.3570,2025-03-04
1 Papua N Guinea Kina,N/A,N/A,N/A,N/A,N/A,2025-03-04
1 Singapore Dollar,3.3660,3.2690,3.2610,3.4440,3.2460,2025-03-04
1 Sterling Pound,5.7660,5.5820,5.5620,5.8600,5.3920,2025-03-04
1 Swiss Franc,5.0920,4.8750,4.8600,5.0970,4.6630,2025-03-04
100 Bangladesh Taka,3.8110,3.5490,3.3490,N/A,N/A,2025-03-04
100 Danish Krone,65.4200,60.2100,60.0100,N/A,N/A,2025-03-04
100 Hongkong Dollar,58.9400,56.0100,55.8100,59.0500,50.5600,2025-03-04
100 Indian Rupee,5.2800,4.9600,4.7600,N/A,N/A,2025-03-04
100 Indonesian Rupiah,0.0285,0.0258,0.0208,0.0305,0.0230,2025-03-04
100 Japanese Yen,3.0420,2.9460,2.9360,3.1500,2.7800,2025-03-04
100 Norwegian Krone,41.6100,38.2000,38.0000,44.6100,28.6800,2025-03-04
100 Pakistan Rupee,1.6500,1.5500,1.3500,2.4300,1.4000,2025-03-04
100 Philippine Peso,7.9800,7.5100,7.3100,7.9800,7.4900,2025-03-04
100 Saudi Riyal,122.2900,116.0900,115.8900,121.2800,103.9000,2025-03-04
100 South Africa Rand,25.2800,22.8200,22.6200,33.2900,22.4900,2025-03-04
100 Sri Lanka Rupee,1.5800,1.4500,1.2500,1.5400,0.7200,2025-03-04
100 Swedish Krona,44.4800,40.5100,40.3100,N/A,N/A,2025-03-04
100 Thai Baht,13.9100,12.3300,11.9300,13.8200,11.6900,2025-03-04
1 US Dollar,4.5355,4.4015,4.3915,4.5800,4.3770,2025-03-04
100 UAE Dirham,124.9500,118.4800,118.2800,124.6000,115.9400,2025-03-04
100 Qatar Riyal,125.8400,119.4600,119.2600,N/A,N/A,2025-03-04
100 New Taiwan Dollar,14.8000,N/A,N/A,14.1600,12.7200,2025-03-04
100 Chinese Renminbi,62.6800,60.0400,N/A,N/A,N/A,2025-03-04
