Currency,Selling TT/OD,Buying TT,Buying OD,Selling Notes,Buying Notes,Date
1 AUSTRALIAN DOLLAR,3.1530,3.0290,3.0130,3.1600,2.8850,2024-07-24
1 BRUNEI DOLLAR,3.5220,3.4230,3.4150,3.5240,3.2770,2024-07-24
1 CANADIAN DOLLAR,3.4380,3.3470,3.3350,3.4690,3.1170,2024-07-24
1 EURO,5.1530,4.9890,4.9690,5.1350,4.5620,2024-07-24
1 NEW ZEALAND DOLLAR,2.8320,2.7280,2.7120,2.8430,2.5680,2024-07-24
1 P NEW GUINEA KINA,N/A,N/A,N/A,N/A,N/A,2024-07-24
1 SINGAPORE DOLLAR,3.5220,3.4230,3.4150,3.5240,3.2770,2024-07-24
1 POUND STERLING,6.1270,5.9350,5.9150,6.1670,5.3220,2024-07-24
1 SWISS FRANC,5.3540,5.1290,5.1140,5.3600,4.9050,2024-07-24
100 BANGLADESH TAKA,4.1220,3.8390,3.6390,N/A,N/A,2024-07-24
100 DANISH KRONER,70.7900,65.1700,64.9700,N/A,N/A,2024-07-24
100 HONGKONG DOLLAR,61.4000,58.3700,58.1700,61.5200,50.5600,2024-07-24
100 INDIAN RUPEE,5.7600,5.4100,5.2100,N/A,N/A,2024-07-24
100 INDONESIAN RUPIAH,0.0303,0.0274,0.0224,0.0305,0.0240,2024-07-24
100 JAPANESE YEN,3.0470,2.9510,2.9410,3.2600,2.7900,2024-07-24
100 NORWEGIAN KRONER,44.1800,40.6600,40.4600,44.6100,28.6800,2024-07-24
100 PAKISTAN RUPEE,1.7300,1.6200,1.4200,2.4300,1.4000,2024-07-24
100 PHILIPPINES PESO,8.2300,7.7600,7.5600,8.2400,7.6500,2024-07-24
100 SAUDI ARABIAN RIYAL,127.8900,121.4100,121.2100,126.8200,103.9000,2024-07-24
100 SOUTH AFRICAN RAND,26.7200,24.1400,23.9400,33.2900,23.1000,2024-07-24
100 SRI LANKA RUPEE,1.6000,1.4800,1.2800,1.5700,0.7200,2024-07-24
100 SWEDISH KRONER,45.4000,41.3700,41.1700,N/A,N/A,2024-07-24
100 THAILAND BAHT,13.7000,12.1600,11.7600,13.6100,11.5200,2024-07-24
1 US DOLLAR,4.7410,4.6080,4.5980,4.7490,4.5810,2024-07-24
100 ARAB EMIRATES DIRHAM,130.6600,123.9600,123.7600,130.3000,115.9400,2024-07-24
100 QATAR RIYAL,131.5600,124.9000,124.7000,N/A,N/A,2024-07-24
100 NEW TAIWAN DOLLAR,N/A,N/A,N/A,14.5800,12.7800,2024-07-24
100 CHINESE RENMINBI,65.6500,62.9100,N/A,N/A,N/A,2024-07-24
