Currency,Selling TT/OD,Buying TT,Buying OD,Selling Notes,Buying Notes,Date
1 Australian Dollar,2.8500,2.7350,2.7190,2.9410,2.6540,2025-03-14
1 Brunei Dollar,3.3750,3.2770,3.2690,3.4440,3.2550,2025-03-14
1 Canadian Dollar,3.1230,3.0390,3.0270,3.1700,2.9280,2025-03-14
1 Euro,4.9030,4.7450,4.7250,4.9100,4.5860,2025-03-14
1 New Zealand Dollar,2.5810,2.4860,2.4700,2.7770,2.3830,2025-03-14
1 Papua N Guinea Kina,N/A,N/A,N/A,N/A,N/A,2025-03-14
1 Singapore Dollar,3.3750,3.2770,3.2690,3.4440,3.2550,2025-03-14
1 Sterling Pound,5.8520,5.6660,5.6460,5.9480,5.4730,2025-03-14
1 Swiss Franc,5.1460,4.9260,4.9110,5.1510,4.7120,2025-03-14
100 Bangladesh Taka,3.7910,3.5310,3.3310,N/A,N/A,2025-03-14
100 Danish Krone,67.3600,61.9900,61.7900,N/A,N/A,2025-03-14
100 Hongkong Dollar,58.6800,55.7700,55.5700,58.8000,50.5600,2025-03-14
100 Indian Rupee,5.2800,4.9500,4.7500,N/A,N/A,2025-03-14
100 Indonesian Rupiah,0.0284,0.0257,0.0207,0.0305,0.0230,2025-03-14
100 Japanese Yen,3.0510,2.9540,2.9440,3.1500,2.7900,2025-03-14
100 Norwegian Krone,43.4400,39.7900,39.5900,44.6100,28.6800,2025-03-14
100 Pakistan Rupee,1.6400,1.5400,1.3400,2.4300,1.4000,2025-03-14
100 Philippine Peso,7.9900,7.5300,7.3300,8.0000,7.5100,2025-03-14
100 Saudi Riyal,121.6500,115.4800,115.2800,120.6800,103.9000,2025-03-14
100 South Africa Rand,25.5400,23.0700,22.8700,33.2900,22.7300,2025-03-14
100 Sri Lanka Rupee,1.5700,1.4400,1.2400,1.5300,0.7200,2025-03-14
100 Swedish Krona,45.6700,41.5800,41.3800,N/A,N/A,2025-03-14
100 Thai Baht,13.9900,12.4100,12.0100,13.9000,11.7600,2025-03-14
1 US Dollar,4.5125,4.3785,4.3685,4.5800,4.3540,2025-03-14
100 UAE Dirham,124.3000,117.8600,117.6600,123.9600,115.9400,2025-03-14
100 Qatar Riyal,125.1800,118.8400,118.6400,N/A,N/A,2025-03-14
100 New Taiwan Dollar,14.7000,N/A,N/A,14.1600,12.6200,2025-03-14
100 Chinese Renminbi,62.7100,60.0700,N/A,N/A,N/A,2025-03-14
