Currency,Selling TT/OD,Buying TT,Buying OD,Selling Notes,Buying Notes,Date
1 Australian Dollar,2.8600,2.7460,2.7300,2.9410,2.6640,2025-02-26
1 Brunei Dollar,3.3520,3.2550,3.2470,3.4440,3.2330,2025-02-26
1 Canadian Dollar,3.1290,3.0450,3.0330,3.1700,2.9340,2025-02-26
1 Euro,4.7190,4.5670,4.5470,4.7260,4.4140,2025-02-26
1 New Zealand Dollar,2.5750,2.4820,2.4660,2.7770,2.3780,2025-02-26
1 Papua N Guinea Kina,N/A,N/A,N/A,N/A,N/A,2025-02-26
1 Singapore Dollar,3.3520,3.2550,3.2470,3.4440,3.2330,2025-02-26
1 Sterling Pound,5.6840,5.5050,5.4850,5.7770,5.3170,2025-02-26
1 Swiss Franc,5.0580,4.8440,4.8290,5.0590,4.6300,2025-02-26
100 Bangladesh Taka,3.7620,3.5040,3.3040,N/A,N/A,2025-02-26
100 Danish Krone,64.8500,59.6900,59.4900,N/A,N/A,2025-02-26
100 Hongkong Dollar,58.2200,55.3400,55.1400,58.3400,50.5600,2025-02-26
100 Indian Rupee,5.2200,4.9100,4.7100,N/A,N/A,2025-02-26
100 Indonesian Rupiah,0.0283,0.0257,0.0207,0.0305,0.0230,2025-02-26
100 Japanese Yen,3.0140,2.9180,2.9080,3.1500,2.7600,2025-02-26
100 Norwegian Krone,41.4000,38.0800,37.8800,44.6100,28.6800,2025-02-26
100 Pakistan Rupee,1.6300,1.5300,1.3300,2.4300,1.4000,2025-02-26
100 Philippine Peso,7.8400,7.3900,7.1900,7.8400,7.3700,2025-02-26
100 Saudi Riyal,120.7600,114.6400,114.4400,119.7500,103.9000,2025-02-26
100 South Africa Rand,25.2100,22.7700,22.5700,33.2900,22.4400,2025-02-26
100 Sri Lanka Rupee,1.5600,1.4300,1.2300,1.5200,0.7200,2025-02-26
100 Swedish Krona,43.6200,39.7300,39.5300,N/A,N/A,2025-02-26
100 Thai Baht,13.8700,12.3000,11.9000,13.7800,11.6600,2025-02-26
1 US Dollar,4.4885,4.3555,4.3455,4.5800,4.3210,2025-02-26
100 UAE Dirham,123.3500,116.9800,116.7800,123.0100,115.9400,2025-02-26
100 Qatar Riyal,124.2200,117.9300,117.7300,N/A,N/A,2025-02-26
100 New Taiwan Dollar,14.7000,N/A,N/A,14.1600,12.6000,2025-02-26
100 Chinese Renminbi,62.1700,59.5500,N/A,N/A,N/A,2025-02-26
