Currency,Selling TT/OD,Buying TT,Buying OD,Selling Notes,Buying Notes,Date
1 AUSTRALIAN DOLLAR,3.0020,2.8800,2.8640,2.9970,2.7840,2024-08-13
1 BRUNEI DOLLAR,3.4190,3.3180,3.3100,3.4440,3.2860,2024-08-13
1 CANADIAN DOLLAR,3.2920,3.2030,3.1910,3.3120,3.0770,2024-08-13
1 EURO,4.9580,4.7970,4.7770,4.9520,4.6230,2024-08-13
1 NEW ZEALAND DOLLAR,2.7400,2.6390,2.6230,2.7770,2.5190,2024-08-13
1 P NEW GUINEA KINA,N/A,N/A,N/A,N/A,N/A,2024-08-13
1 SINGAPORE DOLLAR,3.4190,3.3180,3.3100,3.4440,3.2860,2024-08-13
1 POUND STERLING,5.7930,5.6070,5.5870,5.8700,5.3990,2024-08-13
1 SWISS FRANC,5.2630,5.0390,5.0240,5.2600,4.8100,2024-08-13
100 BANGLADESH TAKA,3.9350,3.6620,3.4620,N/A,N/A,2024-08-13
100 DANISH KRONER,68.1100,62.6600,62.4600,N/A,N/A,2024-08-13
100 HONGKONG DOLLAR,58.7500,55.8000,55.6000,58.7200,50.5600,2024-08-13
100 INDIAN RUPEE,5.4800,5.1500,4.9500,N/A,N/A,2024-08-13
100 INDONESIAN RUPIAH,0.0294,0.0266,0.0216,0.0305,0.0240,2024-08-13
100 JAPANESE YEN,3.0770,2.9780,2.9680,3.1500,2.8100,2024-08-13
100 NORWEGIAN KRONER,43.0000,39.5300,39.3300,44.6100,28.6800,2024-08-13
100 PAKISTAN RUPEE,1.6500,1.5500,1.3500,2.4300,1.4000,2024-08-13
100 PHILIPPINES PESO,8.0200,7.5600,7.3600,8.0100,7.5200,2024-08-13
100 SAUDI ARABIAN RIYAL,121.9800,115.8000,115.6000,120.7100,103.9000,2024-08-13
100 SOUTH AFRICAN RAND,25.7300,23.2400,23.0400,33.2900,22.8200,2024-08-13
100 SRI LANKA RUPEE,1.5500,1.4300,1.2300,1.5200,0.7200,2024-08-13
100 SWEDISH KRONER,44.3800,40.4000,40.2000,N/A,N/A,2024-08-13
100 THAILAND BAHT,13.4600,11.9300,11.5300,13.3500,11.2900,2024-08-13
1 US DOLLAR,4.5290,4.3930,4.3830,4.5800,4.3570,2024-08-13
100 ARAB EMIRATES DIRHAM,124.7500,118.2500,118.0500,124.1000,115.9400,2024-08-13
100 QATAR RIYAL,125.5600,119.2000,119.0000,N/A,N/A,2024-08-13
100 NEW TAIWAN DOLLAR,15.0000,N/A,N/A,14.1600,12.7800,2024-08-13
100 CHINESE RENMINBI,63.5000,60.8000,N/A,N/A,N/A,2024-08-13
