Currency,Selling TT/OD,Buying TT,Buying OD,Selling Notes,Buying Notes,Date
1 AUSTRALIAN DOLLAR,2.9540,2.8340,2.8180,2.9600,2.7500,2024-11-18
1 BRUNEI DOLLAR,3.3850,3.2840,3.2760,3.4440,3.2630,2024-11-18
1 CANADIAN DOLLAR,3.2210,3.1330,3.1210,3.2500,3.0200,2024-11-18
1 EURO,4.7940,4.6370,4.6170,4.8010,4.4830,2024-11-18
1 NEW ZEALAND DOLLAR,2.6750,2.5760,2.5600,2.7770,2.4690,2024-11-18
1 P NEW GUINEA KINA,N/A,N/A,N/A,N/A,N/A,2024-11-18
1 SINGAPORE DOLLAR,3.3850,3.2840,3.2760,3.4440,3.2630,2024-11-18
1 POUND STERLING,5.7350,5.5560,5.5360,5.8380,5.3700,2024-11-18
1 SWISS FRANC,5.1390,4.9230,4.9080,5.1550,4.7150,2024-11-18
100 BANGLADESH TAKA,3.8800,3.6110,3.4110,N/A,N/A,2024-11-18
100 DANISH KRONER,65.8900,60.6000,60.4000,N/A,N/A,2024-11-18
100 HONGKONG DOLLAR,58.9700,56.0000,55.8000,59.0800,50.5600,2024-11-18
100 INDIAN RUPEE,5.4700,5.1300,4.9300,N/A,N/A,2024-11-18
100 INDONESIAN RUPIAH,0.0296,0.0268,0.0218,0.0305,0.0240,2024-11-18
100 JAPANESE YEN,2.9280,2.8350,2.8250,3.1500,2.7000,2024-11-18
100 NORWEGIAN KRONER,42.0900,38.6800,38.4800,44.6100,28.6800,2024-11-18
100 PAKISTAN RUPEE,1.6600,1.5600,1.3600,2.4300,1.4000,2024-11-18
100 PHILIPPINES PESO,7.8500,7.3900,7.1900,7.8500,7.3800,2024-11-18
100 SAUDI ARABIAN RIYAL,122.3200,116.1200,115.9200,121.3600,103.9000,2024-11-18
100 SOUTH AFRICAN RAND,25.9100,23.4000,23.2000,33.2900,23.0900,2024-11-18
100 SRI LANKA RUPEE,1.5900,1.4700,1.2700,1.5600,0.7200,2024-11-18
100 SWEDISH KRONER,42.7200,38.8800,38.6800,N/A,N/A,2024-11-18
100 THAILAND BAHT,13.6400,12.0900,11.6900,13.5600,11.4600,2024-11-18
1 US DOLLAR,4.5420,4.4050,4.3950,4.5800,4.3820,2024-11-18
100 ARAB EMIRATES DIRHAM,125.1100,118.5700,118.3700,124.7600,115.9400,2024-11-18
100 QATAR RIYAL,125.9500,119.5600,119.3600,N/A,N/A,2024-11-18
100 NEW TAIWAN DOLLAR,15.0000,N/A,N/A,14.1600,12.7800,2024-11-18
100 CHINESE RENMINBI,63.2400,60.5200,N/A,N/A,N/A,2024-11-18
