Currency,Selling TT/OD,Buying TT,Buying OD,Selling Notes,Buying Notes,Date
1 AUSTRALIAN DOLLAR,2.8600,2.7440,2.7280,2.9410,2.6630,2024-12-19
1 BRUNEI DOLLAR,3.3560,3.2600,3.2520,3.4440,3.2370,2024-12-19
1 CANADIAN DOLLAR,3.1610,3.0770,3.0650,3.1890,2.9640,2024-12-19
1 EURO,4.7510,4.5980,4.5780,4.7590,4.4440,2024-12-19
1 NEW ZEALAND DOLLAR,2.5820,2.4870,2.4710,2.7770,2.3840,2024-12-19
1 P NEW GUINEA KINA,N/A,N/A,N/A,N/A,N/A,2024-12-19
1 SINGAPORE DOLLAR,3.3560,3.2600,3.2520,3.4440,3.2370,2024-12-19
1 POUND STERLING,5.7620,5.5800,5.5600,5.8560,5.3890,2024-12-19
1 SWISS FRANC,5.1120,4.8950,4.8800,5.1170,4.6820,2024-12-19
100 BANGLADESH TAKA,3.9060,3.6370,3.4370,N/A,N/A,2024-12-19
100 DANISH KRONER,65.2800,60.0700,59.8700,N/A,N/A,2024-12-19
100 HONGKONG DOLLAR,59.4600,56.5000,56.3000,59.5700,50.5600,2024-12-19
100 INDIAN RUPEE,5.4800,5.1400,4.9400,N/A,N/A,2024-12-19
100 INDONESIAN RUPIAH,0.0294,0.0266,0.0216,0.0305,0.0240,2024-12-19
100 JAPANESE YEN,2.9580,2.8640,2.8540,3.1500,2.7000,2024-12-19
100 NORWEGIAN KRONER,41.3200,38.0200,37.8200,44.6100,28.6800,2024-12-19
100 PAKISTAN RUPEE,1.6700,1.5700,1.3700,2.4300,1.4000,2024-12-19
100 PHILIPPINES PESO,7.8600,7.4100,7.2100,7.8700,7.4000,2024-12-19
100 SAUDI ARABIAN RIYAL,123.0400,116.8000,116.6000,122.0300,103.9000,2024-12-19
100 SOUTH AFRICAN RAND,25.9100,23.4000,23.2000,33.2900,23.0600,2024-12-19
100 SRI LANKA RUPEE,1.6100,1.4800,1.2800,1.5700,0.7200,2024-12-19
100 SWEDISH KRONER,42.4700,38.6800,38.4800,N/A,N/A,2024-12-19
100 THAILAND BAHT,13.8200,12.2500,11.8500,13.7300,11.6200,2024-12-19
1 US DOLLAR,4.5715,4.4375,4.4275,4.6180,4.4120,2024-12-19
100 ARAB EMIRATES DIRHAM,125.9300,119.4400,119.2400,125.5800,115.9400,2024-12-19
100 QATAR RIYAL,126.8200,120.3900,120.1900,N/A,N/A,2024-12-19
100 NEW TAIWAN DOLLAR,N/A,N/A,N/A,14.1600,12.7800,2024-12-19
100 CHINESE RENMINBI,63.1700,60.5100,N/A,N/A,N/A,2024-12-19
