Currency,Selling TT/OD,Buying TT,Buying OD,Selling Notes,Buying Notes,Date
1 AUSTRALIAN DOLLAR,2.9570,2.8380,2.8220,2.9640,2.7540,2024-09-12
1 BRUNEI DOLLAR,3.3710,3.2720,3.2640,3.4440,3.2510,2024-09-12
1 CANADIAN DOLLAR,3.2400,3.1500,3.1380,3.2680,3.0360,2024-09-12
1 EURO,4.8520,4.6920,4.6720,4.8600,4.5370,2024-09-12
1 NEW ZEALAND DOLLAR,2.7110,2.6100,2.5940,2.7770,2.5020,2024-09-12
1 P NEW GUINEA KINA,N/A,N/A,N/A,N/A,N/A,2024-09-12
1 SINGAPORE DOLLAR,3.3710,3.2720,3.2640,3.4440,3.2510,2024-09-12
1 POUND STERLING,5.7480,5.5600,5.5400,5.8420,5.3730,2024-09-12
1 SWISS FRANC,5.1930,4.9750,4.9600,5.2000,4.7560,2024-09-12
100 BANGLADESH TAKA,3.7610,3.4990,3.2990,N/A,N/A,2024-09-12
100 DANISH KRONER,66.6600,61.3000,61.1000,N/A,N/A,2024-09-12
100 HONGKONG DOLLAR,57.0500,54.1800,53.9800,57.1700,50.5600,2024-09-12
100 INDIAN RUPEE,5.3300,5.0000,4.8000,N/A,N/A,2024-09-12
100 INDONESIAN RUPIAH,0.0296,0.0268,0.0218,0.0305,0.0240,2024-09-12
100 JAPANESE YEN,3.0900,2.9920,2.9820,3.1500,2.8200,2024-09-12
100 NORWEGIAN KRONER,41.6100,38.2600,38.0600,44.6100,28.6800,2024-09-12
100 PAKISTAN RUPEE,1.6100,1.5100,1.3100,2.4300,1.4000,2024-09-12
100 PHILIPPINES PESO,7.9800,7.5200,7.3200,7.9900,7.5000,2024-09-12
100 SAUDI ARABIAN RIYAL,118.5700,112.5600,112.3600,117.6400,103.9000,2024-09-12
100 SOUTH AFRICAN RAND,25.4300,22.9700,22.7700,33.2900,22.6600,2024-09-12
100 SRI LANKA RUPEE,1.5000,1.3800,1.1800,1.5200,0.7200,2024-09-12
100 SWEDISH KRONER,43.7000,39.7700,39.5700,N/A,N/A,2024-09-12
100 THAILAND BAHT,13.6000,12.0600,11.6600,13.5100,11.4300,2024-09-12
1 US DOLLAR,4.4040,4.2670,4.2570,4.5800,4.2450,2024-09-12
100 ARAB EMIRATES DIRHAM,121.2600,114.9100,114.7100,120.9200,114.5600,2024-09-12
100 QATAR RIYAL,122.0500,115.8700,115.6700,N/A,N/A,2024-09-12
100 NEW TAIWAN DOLLAR,N/A,N/A,N/A,14.1600,12.6400,2024-09-12
100 CHINESE RENMINBI,62.2500,59.5900,N/A,N/A,N/A,2024-09-12
