Currency,Selling TT/OD,Buying TT,Buying OD,Selling Notes,Buying Notes,Date
1 AUSTRALIAN DOLLAR,2.9750,2.8560,2.8400,2.9930,2.7820,2024-09-04
1 BRUNEI DOLLAR,3.3750,3.2760,3.2680,3.4440,3.2660,2024-09-04
1 CANADIAN DOLLAR,3.2570,3.1700,3.1580,3.2960,3.0620,2024-09-04
1 EURO,4.8850,4.7280,4.7080,4.9070,4.5830,2024-09-04
1 NEW ZEALAND DOLLAR,2.7380,2.6380,2.6220,2.7770,2.5380,2024-09-04
1 P NEW GUINEA KINA,N/A,N/A,N/A,N/A,N/A,2024-09-04
1 SINGAPORE DOLLAR,3.3750,3.2760,3.2680,3.4440,3.2660,2024-09-04
1 POUND STERLING,5.7960,5.6110,5.5910,5.9100,5.4390,2024-09-04
1 SWISS FRANC,5.2350,5.0120,4.9970,5.2540,4.8070,2024-09-04
100 BANGLADESH TAKA,3.7700,3.5110,3.3110,N/A,N/A,2024-09-04
100 DANISH KRONER,67.1300,61.7800,61.5800,N/A,N/A,2024-09-04
100 HONGKONG DOLLAR,57.2100,54.3700,54.1700,57.5100,50.5600,2024-09-04
100 INDIAN RUPEE,5.3400,5.0200,4.8200,N/A,N/A,2024-09-04
100 INDONESIAN RUPIAH,0.0295,0.0267,0.0217,0.0305,0.0240,2024-09-04
100 JAPANESE YEN,3.0390,2.9420,2.9320,3.1500,2.7900,2024-09-04
100 NORWEGIAN KRONER,42.3700,38.9800,38.7800,44.6100,28.6800,2024-09-04
100 PAKISTAN RUPEE,1.6100,1.5100,1.3100,2.4300,1.4000,2024-09-04
100 PHILIPPINES PESO,7.9200,7.4700,7.2700,7.9600,7.4800,2024-09-04
100 SAUDI ARABIAN RIYAL,118.9000,112.8700,112.6700,118.4100,103.9000,2024-09-04
100 SOUTH AFRICAN RAND,25.4500,22.9800,22.7800,33.2900,22.7400,2024-09-04
100 SRI LANKA RUPEE,1.5200,1.3900,1.1900,1.5200,0.7200,2024-09-04
100 SWEDISH KRONER,44.2200,40.2800,40.0800,N/A,N/A,2024-09-04
100 THAILAND BAHT,13.4700,11.9600,11.5600,13.4100,11.3500,2024-09-04
1 US DOLLAR,4.4150,4.2810,4.2710,4.5800,4.2720,2024-09-04
100 ARAB EMIRATES DIRHAM,121.5700,115.2800,115.0800,121.6500,115.2900,2024-09-04
100 QATAR RIYAL,122.4300,116.2300,116.0300,N/A,N/A,2024-09-04
100 NEW TAIWAN DOLLAR,N/A,N/A,N/A,14.1600,12.7200,2024-09-04
100 CHINESE RENMINBI,62.5000,59.8600,N/A,N/A,N/A,2024-09-04
