Currency,Selling TT/OD,Buying TT,Buying OD,Selling Notes,Buying Notes,Date
1 AUSTRALIAN DOLLAR,2.9620,2.8420,2.8260,2.9690,2.7580,2024-11-12
1 BRUNEI DOLLAR,3.3600,3.2600,3.2520,3.4440,3.2390,2024-11-12
1 CANADIAN DOLLAR,3.2160,3.1280,3.1160,3.2450,3.0150,2024-11-12
1 EURO,4.7840,4.6270,4.6070,4.7910,4.4740,2024-11-12
1 NEW ZEALAND DOLLAR,2.6830,2.5840,2.5680,2.7770,2.4770,2024-11-12
1 P NEW GUINEA KINA,N/A,N/A,N/A,N/A,N/A,2024-11-12
1 SINGAPORE DOLLAR,3.3600,3.2600,3.2520,3.4440,3.2390,2024-11-12
1 POUND STERLING,5.7750,5.5900,5.5700,5.8700,5.4010,2024-11-12
1 SWISS FRANC,5.1250,4.9060,4.8910,5.1300,4.6930,2024-11-12
100 BANGLADESH TAKA,3.8300,3.5640,3.3640,N/A,N/A,2024-11-12
100 DANISH KRONER,65.7500,60.4600,60.2600,N/A,N/A,2024-11-12
100 HONGKONG DOLLAR,58.2800,55.3400,55.1400,58.3900,50.5600,2024-11-12
100 INDIAN RUPEE,5.4000,5.0700,4.8700,N/A,N/A,2024-11-12
100 INDONESIAN RUPIAH,0.0296,0.0268,0.0218,0.0305,0.0240,2024-11-12
100 JAPANESE YEN,2.9230,2.8280,2.8180,3.1500,2.6700,2024-11-12
100 NORWEGIAN KRONER,41.7600,38.3800,38.1800,44.6100,28.6800,2024-11-12
100 PAKISTAN RUPEE,1.6400,1.5400,1.3400,2.4300,1.4000,2024-11-12
100 PHILIPPINES PESO,7.7600,7.3000,7.1000,7.7600,7.2900,2024-11-12
100 SAUDI ARABIAN RIYAL,120.6500,114.5400,114.3400,119.7000,103.9000,2024-11-12
100 SOUTH AFRICAN RAND,25.9200,23.4000,23.2000,33.2900,23.0600,2024-11-12
100 SRI LANKA RUPEE,1.5700,1.4500,1.2500,1.5400,0.7200,2024-11-12
100 SWEDISH KRONER,42.6600,38.8200,38.6200,N/A,N/A,2024-11-12
100 THAILAND BAHT,13.5600,12.0200,11.6200,13.4700,11.3900,2024-11-12
1 US DOLLAR,4.4840,4.3470,4.3370,4.5800,4.3240,2024-11-12
100 ARAB EMIRATES DIRHAM,123.4900,117.0300,116.8300,123.1400,115.9400,2024-11-12
100 QATAR RIYAL,124.3400,118.0400,117.8400,N/A,N/A,2024-11-12
100 NEW TAIWAN DOLLAR,14.9000,N/A,N/A,14.1600,12.7600,2024-11-12
100 CHINESE RENMINBI,62.5700,59.8800,N/A,N/A,N/A,2024-11-12
