Currency,Selling TT/OD,Buying TT,Buying OD,Selling Notes,Buying Notes,Date
1 AUSTRALIAN DOLLAR,2.8900,2.7730,2.7570,2.9410,2.6890,2024-12-13
1 BRUNEI DOLLAR,3.3490,3.2510,3.2430,3.4440,3.2240,2024-12-13
1 CANADIAN DOLLAR,3.1680,3.0840,3.0720,3.1970,2.9690,2024-12-13
1 EURO,4.7320,4.5790,4.5590,4.7380,4.4220,2024-12-13
1 NEW ZEALAND DOLLAR,2.6120,2.5160,2.5000,2.7770,2.4110,2024-12-13
1 P NEW GUINEA KINA,N/A,N/A,N/A,N/A,N/A,2024-12-13
1 SINGAPORE DOLLAR,3.3490,3.2510,3.2430,3.4440,3.2240,2024-12-13
1 POUND STERLING,5.7270,5.5440,5.5240,5.8190,5.3510,2024-12-13
1 SWISS FRANC,5.0940,4.8760,4.8610,5.0970,4.6600,2024-12-13
100 BANGLADESH TAKA,3.8560,3.5900,3.3900,N/A,N/A,2024-12-13
100 DANISH KRONER,65.0400,59.8600,59.6600,N/A,N/A,2024-12-13
100 HONGKONG DOLLAR,58.6600,55.7500,55.5500,58.7300,50.5600,2024-12-13
100 INDIAN RUPEE,5.4100,5.0700,4.8700,N/A,N/A,2024-12-13
100 INDONESIAN RUPIAH,0.0293,0.0265,0.0215,0.0305,0.0240,2024-12-13
100 JAPANESE YEN,2.9580,2.8630,2.8530,3.1500,2.7000,2024-12-13
100 NORWEGIAN KRONER,41.4700,38.1400,37.9400,44.6100,28.6800,2024-12-13
100 PAKISTAN RUPEE,1.6500,1.5500,1.3500,2.4300,1.4000,2024-12-13
100 PHILIPPINES PESO,7.8500,7.4000,7.2000,7.8600,7.3800,2024-12-13
100 SAUDI ARABIAN RIYAL,121.4600,115.3000,115.1000,120.3700,103.9000,2024-12-13
100 SOUTH AFRICAN RAND,26.2900,23.7500,23.5500,33.2900,23.1000,2024-12-13
100 SRI LANKA RUPEE,1.6000,1.4700,1.2700,1.5600,0.7200,2024-12-13
100 SWEDISH KRONER,42.2400,38.4700,38.2700,N/A,N/A,2024-12-13
100 THAILAND BAHT,13.8800,12.3100,11.9100,13.7700,11.6400,2024-12-13
1 US DOLLAR,4.5135,4.3795,4.3695,4.5800,4.3490,2024-12-13
100 ARAB EMIRATES DIRHAM,124.3100,117.9000,117.7000,123.8700,115.9400,2024-12-13
100 QATAR RIYAL,125.2000,118.8500,118.6500,N/A,N/A,2024-12-13
100 NEW TAIWAN DOLLAR,15.0000,N/A,N/A,14.1600,12.7800,2024-12-13
100 CHINESE RENMINBI,62.5100,59.8600,N/A,N/A,N/A,2024-12-13
