Currency,Selling TT/OD,Buying TT,Buying OD,Selling Notes,Buying Notes,Date
1 Australian Dollar,2.8770,2.7580,2.7420,2.9410,2.6780,2025-02-17
1 Brunei Dollar,3.3560,3.2570,3.2490,3.4440,3.2360,2025-02-17
1 Canadian Dollar,3.1700,3.0830,3.0710,3.1980,2.9710,2025-02-17
1 Euro,4.7250,4.5700,4.5500,4.7320,4.4180,2025-02-17
1 New Zealand Dollar,2.5890,2.4930,2.4770,2.7770,2.3900,2025-02-17
1 Papua N Guinea Kina,N/A,N/A,N/A,N/A,N/A,2025-02-17
1 Singapore Dollar,3.3560,3.2570,3.2490,3.4440,3.2360,2025-02-17
1 Sterling Pound,5.6690,5.4860,5.4660,5.7620,5.3010,2025-02-17
1 Swiss Franc,5.0330,4.8160,4.8010,5.0380,4.6080,2025-02-17
100 Bangladesh Taka,3.7800,3.5180,3.3180,N/A,N/A,2025-02-17
100 Danish Krone,64.9200,59.7200,59.5200,N/A,N/A,2025-02-17
100 Hongkong Dollar,58.4100,55.4800,55.2800,58.5300,50.5600,2025-02-17
100 Indian Rupee,5.2800,4.9500,4.7500,N/A,N/A,2025-02-17
100 Indonesian Rupiah,0.0286,0.0259,0.0209,0.0305,0.0230,2025-02-17
100 Japanese Yen,2.9640,2.8680,2.8580,3.1500,2.7100,2025-02-17
100 Norwegian Krone,41.5300,38.1700,37.9700,44.6100,28.6800,2025-02-17
100 Pakistan Rupee,1.6400,1.5400,1.3400,2.4300,1.4000,2025-02-17
100 Philippine Peso,7.9100,7.4500,7.2500,7.9200,7.4400,2025-02-17
100 Saudi Riyal,121.2500,115.1100,114.9100,120.3100,103.9000,2025-02-17
100 South Africa Rand,25.3900,22.9300,22.7300,33.2900,22.5900,2025-02-17
100 Sri Lanka Rupee,1.5600,1.4400,1.2400,1.5300,0.7200,2025-02-17
100 Swedish Krona,43.3800,39.4400,39.2400,N/A,N/A,2025-02-17
100 Thai Baht,13.9200,12.3400,11.9400,13.8300,11.7000,2025-02-17
1 US Dollar,4.4990,4.3630,4.3530,4.5800,4.3400,2025-02-17
100 UAE Dirham,123.9200,117.4500,117.2500,123.5700,115.9400,2025-02-17
100 Qatar Riyal,124.7400,118.4200,118.2200,N/A,N/A,2025-02-17
100 New Taiwan Dollar,N/A,N/A,N/A,14.1600,12.6800,2025-02-17
100 Chinese Renminbi,62.4400,59.7700,N/A,N/A,N/A,2025-02-17
