Currency,Selling TT/OD,Buying TT,Buying OD,Selling Notes,Buying Notes,Date
1 Australian Dollar,2.8660,2.7520,2.7360,2.9410,2.6700,2025-02-13
1 Brunei Dollar,3.3530,3.2560,3.2480,3.4440,3.2340,2025-02-13
1 Canadian Dollar,3.1690,3.0860,3.0740,3.1980,2.9720,2025-02-13
1 Euro,4.7230,4.5710,4.5510,4.7300,4.4180,2025-02-13
1 New Zealand Dollar,2.5700,2.4760,2.4600,2.7770,2.3730,2025-02-13
1 Papua N Guinea Kina,N/A,N/A,N/A,N/A,N/A,2025-02-13
1 Singapore Dollar,3.3530,3.2560,3.2480,3.4440,3.2340,2025-02-13
1 Sterling Pound,5.6570,5.4790,5.4590,5.7500,5.2920,2025-02-13
1 Swiss Franc,5.0020,4.7900,4.7750,5.0070,4.5810,2025-02-13
100 Bangladesh Taka,3.8110,3.5500,3.3500,N/A,N/A,2025-02-13
100 Danish Krone,64.9000,59.7400,59.5400,N/A,N/A,2025-02-13
100 Hongkong Dollar,58.8600,55.9500,55.7500,58.9700,50.5600,2025-02-13
100 Indian Rupee,5.3100,4.9800,4.7800,N/A,N/A,2025-02-13
100 Indonesian Rupiah,0.0287,0.0260,0.0210,0.0305,0.0230,2025-02-13
100 Japanese Yen,2.9450,2.8520,2.8420,3.1500,2.6900,2025-02-13
100 Norwegian Krone,41.3700,38.0400,37.8400,44.6100,28.6800,2025-02-13
100 Pakistan Rupee,1.6600,1.5500,1.3500,2.4300,1.4000,2025-02-13
100 Philippine Peso,7.9100,7.4600,7.2600,7.9200,7.4400,2025-02-13
100 Saudi Riyal,122.3100,116.1100,115.9100,121.2800,103.9000,2025-02-13
100 South Africa Rand,25.4100,22.9400,22.7400,33.2900,22.6000,2025-02-13
100 Sri Lanka Rupee,1.5700,1.4400,1.2400,1.5300,0.7200,2025-02-13
100 Swedish Krona,43.0600,39.2200,39.0200,N/A,N/A,2025-02-13
100 Thai Baht,13.9400,12.3700,11.9700,13.8500,11.7200,2025-02-13
1 US Dollar,4.5360,4.4030,4.3930,4.5800,4.3780,2025-02-13
100 UAE Dirham,124.9400,118.5200,118.3200,124.5900,115.9400,2025-02-13
100 Qatar Riyal,125.8200,119.4500,119.2500,N/A,N/A,2025-02-13
100 New Taiwan Dollar,14.8000,N/A,N/A,14.1600,12.7300,2025-02-13
100 Chinese Renminbi,62.4800,59.8600,N/A,N/A,N/A,2025-02-13
