Currency,Selling TT/OD,Buying TT,Buying OD,Selling Notes,Buying Notes,Date
1 AUSTRALIAN DOLLAR,2.9500,2.8320,2.8160,2.9560,2.7480,2024-10-15
1 BRUNEI DOLLAR,3.3330,3.2370,3.2290,3.4440,3.2150,2024-10-15
1 CANADIAN DOLLAR,3.1580,3.0730,3.0610,3.1860,2.9610,2024-10-15
1 EURO,4.7620,4.6090,4.5890,4.7690,4.4540,2024-10-15
1 NEW ZEALAND DOLLAR,2.6650,2.5680,2.5520,2.7770,2.4610,2024-10-15
1 P NEW GUINEA KINA,N/A,N/A,N/A,N/A,N/A,2024-10-15
1 SINGAPORE DOLLAR,3.3330,3.2370,3.2290,3.4440,3.2150,2024-10-15
1 POUND STERLING,5.7040,5.5250,5.5050,5.7970,5.3360,2024-10-15
1 SWISS FRANC,5.0950,4.8780,4.8630,5.1000,4.6660,2024-10-15
100 BANGLADESH TAKA,3.7260,3.4690,3.2690,N/A,N/A,2024-10-15
100 DANISH KRONER,65.4400,60.2200,60.0200,N/A,N/A,2024-10-15
100 HONGKONG DOLLAR,56.7800,53.9500,53.7500,56.8900,50.5600,2024-10-15
100 INDIAN RUPEE,5.2700,4.9500,4.7500,N/A,N/A,2024-10-15
100 INDONESIAN RUPIAH,0.0290,0.0262,0.0212,0.0305,0.0230,2024-10-15
100 JAPANESE YEN,2.9190,2.8250,2.8150,3.1500,2.6700,2024-10-15
100 NORWEGIAN KRONER,41.4700,38.1500,37.9500,44.6100,28.6800,2024-10-15
100 PAKISTAN RUPEE,1.6000,1.5000,1.3000,2.4300,1.4000,2024-10-15
100 PHILIPPINES PESO,7.7000,7.2600,7.0600,7.7100,7.2400,2024-10-15
100 SAUDI ARABIAN RIYAL,117.4400,111.4900,111.2900,116.4800,103.9000,2024-10-15
100 SOUTH AFRICAN RAND,25.7500,23.2600,23.0600,33.2900,22.9200,2024-10-15
100 SRI LANKA RUPEE,1.5300,1.4000,1.2000,1.5200,0.7200,2024-10-15
100 SWEDISH KRONER,43.1400,39.2900,39.0900,N/A,N/A,2024-10-15
100 THAILAND BAHT,13.6800,12.1300,11.7300,13.6000,11.5000,2024-10-15
1 US DOLLAR,4.3635,4.2295,4.2195,4.5800,4.2070,2024-10-15
100 ARAB EMIRATES DIRHAM,120.1300,113.9100,113.7100,119.7900,113.5300,2024-10-15
100 QATAR RIYAL,120.9500,114.8200,114.6200,N/A,N/A,2024-10-15
100 NEW TAIWAN DOLLAR,N/A,N/A,N/A,14.1600,12.5000,2024-10-15
100 CHINESE RENMINBI,61.9500,59.3400,N/A,N/A,N/A,2024-10-15
