Currency,Selling TT/OD,Buying TT,Buying OD,Selling Notes,Buying Notes,Date
1 AUSTRALIAN DOLLAR,3.0200,2.8970,2.8810,3.0270,2.8120,2024-09-03
1 BRUNEI DOLLAR,3.3950,3.2980,3.2900,3.4440,3.2600,2024-09-03
1 CANADIAN DOLLAR,3.2740,3.1840,3.1720,3.3040,3.0690,2024-09-03
1 EURO,4.9020,4.7400,4.7200,4.9090,4.5830,2024-09-03
1 NEW ZEALAND DOLLAR,2.7660,2.6630,2.6470,2.7770,2.5530,2024-09-03
1 P NEW GUINEA KINA,N/A,N/A,N/A,N/A,N/A,2024-09-03
1 SINGAPORE DOLLAR,3.3950,3.2980,3.2900,3.4440,3.2600,2024-09-03
1 POUND STERLING,5.8360,5.6510,5.6310,5.9160,5.4420,2024-09-03
1 SWISS FRANC,5.2480,5.0270,5.0120,5.2330,4.7870,2024-09-03
100 BANGLADESH TAKA,3.7800,3.5160,3.3160,N/A,N/A,2024-09-03
100 DANISH KRONER,67.3700,61.9400,61.7400,N/A,N/A,2024-09-03
100 HONGKONG DOLLAR,57.3600,54.4500,54.2500,57.4700,50.5600,2024-09-03
100 INDIAN RUPEE,5.3600,5.0300,4.8300,N/A,N/A,2024-09-03
100 INDONESIAN RUPIAH,0.0295,0.0267,0.0217,0.0305,0.0240,2024-09-03
100 JAPANESE YEN,3.0340,2.9370,2.9270,3.1500,2.7500,2024-09-03
100 NORWEGIAN KRONER,42.8700,39.3900,39.1900,44.6100,28.6800,2024-09-03
100 PAKISTAN RUPEE,1.6200,1.5200,1.3200,2.4300,1.4000,2024-09-03
100 PHILIPPINES PESO,7.9500,7.4800,7.2800,7.9600,7.4700,2024-09-03
100 SAUDI ARABIAN RIYAL,119.1600,113.1200,112.9200,118.2400,103.9000,2024-09-03
100 SOUTH AFRICAN RAND,25.7400,23.2300,23.0300,33.2900,22.8900,2024-09-03
100 SRI LANKA RUPEE,1.5300,1.4000,1.2000,1.5200,0.7200,2024-09-03
100 SWEDISH KRONER,44.5300,40.5200,40.3200,N/A,N/A,2024-09-03
100 THAILAND BAHT,13.5000,11.9700,11.5700,13.4100,11.3500,2024-09-03
1 US DOLLAR,4.4370,4.3030,4.2930,4.5800,4.2660,2024-09-03
100 ARAB EMIRATES DIRHAM,121.8800,115.4700,115.2700,121.5400,115.1300,2024-09-03
100 QATAR RIYAL,122.6800,116.4700,116.2700,N/A,N/A,2024-09-03
100 NEW TAIWAN DOLLAR,14.9000,N/A,N/A,14.1600,12.7200,2024-09-03
100 CHINESE RENMINBI,62.5900,59.8900,N/A,N/A,N/A,2024-09-03
