Currency,Selling TT/OD,Buying TT,Buying OD,Selling Notes,Buying Notes,Date
1 AUSTRALIAN DOLLAR,2.9810,2.8600,2.8440,2.9880,2.7760,2024-08-08
1 BRUNEI DOLLAR,3.4260,3.3250,3.3170,3.4440,3.3030,2024-08-08
1 CANADIAN DOLLAR,3.3030,3.2140,3.2020,3.3330,3.0970,2024-08-08
1 EURO,4.9740,4.8130,4.7930,4.9820,4.6520,2024-08-08
1 NEW ZEALAND DOLLAR,2.7360,2.6350,2.6190,2.7770,2.5250,2024-08-08
1 P NEW GUINEA KINA,N/A,N/A,N/A,N/A,N/A,2024-08-08
1 SINGAPORE DOLLAR,3.4260,3.3250,3.3170,3.4440,3.3030,2024-08-08
1 POUND STERLING,5.7750,5.5910,5.5710,5.8690,5.4010,2024-08-08
1 SWISS FRANC,5.3270,5.1010,5.0860,5.3350,4.8810,2024-08-08
100 BANGLADESH TAKA,3.9490,3.6750,3.4750,N/A,N/A,2024-08-08
100 DANISH KRONER,68.3400,62.8600,62.6600,N/A,N/A,2024-08-08
100 HONGKONG DOLLAR,58.9700,56.0100,55.8100,59.0800,50.5600,2024-08-08
100 INDIAN RUPEE,5.5000,5.1700,4.9700,N/A,N/A,2024-08-08
100 INDONESIAN RUPIAH,0.0293,0.0265,0.0215,0.0305,0.0240,2024-08-08
100 JAPANESE YEN,3.1210,3.0200,3.0100,3.1500,2.8500,2024-08-08
100 NORWEGIAN KRONER,43.1400,39.6600,39.4600,44.6100,28.6800,2024-08-08
100 PAKISTAN RUPEE,1.6600,1.5600,1.3600,2.4300,1.4000,2024-08-08
100 PHILIPPINES PESO,8.0000,7.5400,7.3400,8.0100,7.5200,2024-08-08
100 SAUDI ARABIAN RIYAL,122.3900,116.1900,115.9900,121.4100,103.9000,2024-08-08
100 SOUTH AFRICAN RAND,25.6000,23.1200,22.9200,33.2900,22.7800,2024-08-08
100 SRI LANKA RUPEE,1.5500,1.4200,1.2200,1.5200,0.7200,2024-08-08
100 SWEDISH KRONER,44.7700,40.7600,40.5600,N/A,N/A,2024-08-08
100 THAILAND BAHT,13.3500,11.8400,11.4400,13.2600,11.2200,2024-08-08
1 US DOLLAR,4.5450,4.4090,4.3990,4.5800,4.3850,2024-08-08
100 ARAB EMIRATES DIRHAM,125.2000,118.6800,118.4800,124.8500,115.9400,2024-08-08
100 QATAR RIYAL,126.0100,119.6200,119.4200,N/A,N/A,2024-08-08
100 NEW TAIWAN DOLLAR,15.0000,N/A,N/A,14.1600,12.7800,2024-08-08
100 CHINESE RENMINBI,63.7600,61.0400,N/A,N/A,N/A,2024-08-08
