Currency,Selling TT/OD,Buying TT,Buying OD,Selling Notes,Buying Notes,Date
1 Australian Dollar,2.8460,2.7310,2.7150,2.9410,2.6590,2025-01-21
1 Brunei Dollar,3.3380,3.2410,3.2330,3.4440,3.2160,2025-01-21
1 Canadian Dollar,3.1390,3.0560,3.0440,3.1850,2.9610,2025-01-21
1 Euro,4.7160,4.5650,4.5450,4.7260,4.4140,2025-01-21
1 New Zealand Dollar,2.5710,2.4760,2.4600,2.7770,2.3810,2025-01-21
1 Papua N Guinea Kina,N/A,N/A,N/A,N/A,N/A,2025-01-21
1 Singapore Dollar,3.3380,3.2410,3.2330,3.4440,3.2160,2025-01-21
1 Sterling Pound,5.5820,5.4050,5.3850,5.6760,5.2230,2025-01-21
1 Swiss Franc,5.0320,4.8200,4.8050,5.0310,4.6020,2025-01-21
100 Bangladesh Taka,3.7900,3.5520,3.3520,N/A,N/A,2025-01-21
100 Danish Krone,64.8000,59.6300,59.4300,N/A,N/A,2025-01-21
100 Hongkong Dollar,58.9500,56.0200,55.8200,58.8400,50.5600,2025-01-21
100 Indian Rupee,5.3500,5.0200,4.8200,N/A,N/A,2025-01-21
100 Indonesian Rupiah,0.0287,0.0260,0.0210,0.0305,0.0230,2025-01-21
100 Japanese Yen,2.9200,2.8260,2.8160,3.1500,2.6700,2025-01-21
100 Norwegian Krone,41.0900,37.7500,37.5500,44.6100,28.6800,2025-01-21
100 Pakistan Rupee,1.6600,1.5500,1.3500,2.4300,1.4000,2025-01-21
100 Philippine Peso,7.8800,7.4300,7.2300,7.8900,7.4100,2025-01-21
100 Saudi Riyal,122.3400,116.1400,115.9400,120.7900,103.9000,2025-01-21
100 South Africa Rand,25.2700,22.8100,22.6100,33.2900,22.5400,2025-01-21
100 Sri Lanka Rupee,1.5700,1.4400,1.2400,1.5300,0.7200,2025-01-21
100 Swedish Krona,42.3500,38.5000,38.3000,N/A,N/A,2025-01-21
100 Thai Baht,13.8900,12.3100,11.9100,13.7800,11.6500,2025-01-21
1 US Dollar,4.5395,4.4055,4.3955,4.5800,4.3610,2025-01-21
100 UAE Dirham,125.0400,118.5900,118.3900,124.1300,115.9400,2025-01-21
100 Qatar Riyal,125.9000,119.5200,119.3200,N/A,N/A,2025-01-21
100 New Taiwan Dollar,14.9000,N/A,N/A,14.1600,12.7600,2025-01-21
100 Chinese Renminbi,62.7800,60.1400,N/A,N/A,N/A,2025-01-21
